Nom,Province,Identification Climat,Identification Station,Identification OMM,Identification TC,Latitude (degres decimaux),Longitude (degres decimaux),Latitude,Longitude,Altitude (m),Annee de debut,Annee de fin,Annee de debut HLY,Annee de fin HLY,Annee de debut DLY,Annee de fin DLY,Annee de debut MLY,Annee de fin MLY
MANOUAN SANMAUR,QUEBEC,7074600,5959,,,47.9,-73.8,475400000,-734800000,356.9,1919,1972,,,1919.0,1972.0,1919.0,1972.0
MANOUAN SANMAUR 2,QUEBEC,7074601,5960,,,47.9,-73.8,475400000,-734800000,356.9,1963,1978,,,1963.0,1978.0,1963.0,1978.0
OBIDJUAN,QUEBEC,7075720,5961,,,48.63,-74.93,483800000,-745600000,408.4,1923,1952,,,1923.0,1952.0,1923.0,1952.0
OSKELANEO,QUEBEC,7075750,5962,,,48.12,-75.2,480700000,-751200000,415.1,1963,1974,,,1963.0,1974.0,1963.0,1974.0
OSKELANEO 1,QUEBEC,7075751,5963,,,48.12,-75.17,480700000,-751000000,396.2,1923,1933,,,1923.0,1933.0,1923.0,1933.0
OSKELANEO 2,QUEBEC,7075752,5964,,,0.0,0.0,0,0,0.0,1927,1939,,,1927.0,1939.0,1927.0,1939.0
PARENT S,QUEBEC,7075799,5965,,,47.92,-74.62,475500000,-743700000,410.0,1982,2004,,,1982.0,2004.0,1982.0,2004.0
PARENT,QUEBEC,7075800,5966,71726.0,WPK,47.92,-74.62,475520008,-743727007,444.71,1943,2021,1953.0,2021.0,1943.0,2021.0,1943.0,1978.0
PARENT,QUEBEC,7075801,5967,,,47.88,-74.68,475300000,-744100000,627.9,1960,1964,,,1960.0,1964.0,1960.0,1964.0
RAPIDE BLANC,QUEBEC,7076360,5968,,,47.8,-72.97,474800000,-725800000,277.1,1931,1974,,,1931.0,1974.0,1931.0,1974.0
ST MICHEL DES SAINTS,QUEBEC,7077570,5969,,,46.68,-73.92,464100000,-735500000,350.5,1966,2021,,,1966.0,2021.0,1966.0,2018.0
SAINT-MICHEL-DES-SAINTS,QUEBEC,7077571,48188,71737.0,MMY,46.82,-74.09,464856010,-740538050,429.9,2009,2021,2009.0,2021.0,2009.0,2021.0,,
SANMAUR,QUEBEC,7077790,5970,,,47.88,-73.8,475300000,-734800000,356.6,1930,1943,,,1930.0,1943.0,1930.0,1943.0
LA TUQUE,QUEBEC,707DBD4,10875,71378.0,WDQ,47.41,-72.79,472440000,-724715000,168.9,1994,2021,1994.0,2021.0,1994.0,2021.0,,
LA TUQUE S,QUEBEC,707DBDD,5943,,,47.4,-72.78,472400000,-724700000,167.6,1973,1990,,,1973.0,1990.0,1973.0,1990.0
BARRAGE CABONGA,QUEBEC,7080449,5975,,,47.32,-76.47,471900000,-762800000,365.8,1929,1969,,,1929.0,1969.0,1929.0,1969.0
BARRAGE ANGLIERS,QUEBEC,7080452,5976,,WRC,47.55,-79.24,473307000,-791409000,266.9,1911,2007,1996.0,2007.0,1911.0,2007.0,1911.0,1996.0
BARRAGE TEMISCAMINGUE,QUEBEC,7080468,5977,71732.0,WBA,46.71,-79.1,464235000,-790604000,181.4,1910,2021,1997.0,2021.0,1910.0,2021.0,1910.0,1995.0
BELLETERRE,QUEBEC,7080600,5978,,,47.38,-78.7,472300000,-784200000,321.6,1951,2004,,,1951.0,2004.0,1951.0,2004.0
CADILLAC,QUEBEC,7081000,5979,,,48.22,-78.38,481300000,-782300000,320.6,1951,1984,,,1951.0,1984.0,1951.0,1984.0
CADILLAC,QUEBEC,7081002,5980,,,48.2,-78.33,481200000,-782000000,324.6,1976,1978,,,1976.0,1978.0,1976.0,1978.0
GRAND LAC VICTORIA,QUEBEC,7082880,5981,,,47.83,-77.37,475000000,-772200000,329.2,1927,1984,,,1927.0,1984.0,1927.0,1984.0
KIPAWA LANIEL,QUEBEC,7083480,5982,,,47.05,-79.27,470300000,-791600000,280.4,1920,2001,,,1920.0,2001.0,1920.0,2001.0
LAC DES LOUPS A,QUEBEC,7083620,5983,,,46.98,-76.48,465900000,-762900000,387.1,1956,1967,,,1956.0,1967.0,1956.0,1967.0
LAC DOZOIS (BGE BOURQUE),QUEBEC,7083630,5984,,,47.63,-77.3,473800000,-771800000,350.5,1948,1967,,,1948.0,1967.0,1948.0,1967.0
LE DOMAINE,QUEBEC,7084276,5985,,,47.03,-76.53,470200000,-763200000,365.8,1973,1986,,,1973.0,1986.0,1973.0,1986.0
MANNEVILLE,QUEBEC,7084560,5986,,,48.55,-78.48,483300000,-782900000,311.2,1949,1993,,,1949.0,1993.0,1949.0,1993.0
MONTBEILLARD,QUEBEC,7085102,5987,,,48.05,-79.27,480300000,-791600000,290.0,1973,2004,,,1973.0,2004.0,1973.0,2004.0
MONT BRUN,QUEBEC,7085106,5988,,,48.42,-78.73,482500000,-784400000,304.8,1980,2021,,,1980.0,2021.0,1980.0,2018.0
MOOSE BAY KIPAWA,QUEBEC,7085345,5989,,,46.78,-78.98,464700000,-785900000,274.3,1973,1980,,,1973.0,1980.0,1973.0,1980.0
NORANDA,QUEBEC,7085560,5990,,,48.25,-79.02,481500000,-790100000,286.5,1950,1971,,,1950.0,1971.0,1950.0,1971.0
NORANDA LAKE DUFAULT,QUEBEC,7085600,5991,,,48.28,-79.0,481700000,-790000000,292.9,1949,1951,,,1949.0,1951.0,1949.0,1951.0
NOTRE DAME DU NORD,QUEBEC,7085682,5992,,,47.62,-79.45,473700000,-792700000,214.9,1986,1988,,,1986.0,1988.0,1986.0,1987.0
RAPIDE DES JOACHIMS,QUEBEC,7086380,5993,,,46.2,-77.7,461200000,-774200000,137.2,1975,2012,,,1975.0,2012.0,1976.0,2012.0
RAPIDE-SEPT,QUEBEC,7086400,5994,,,47.77,-78.3,474600000,-781800000,310.9,1941,1975,,,1941.0,1975.0,1941.0,1975.0
RAPIDE NO 2,QUEBEC,7086440,5995,,,47.93,-78.57,475600000,-783400000,289.6,1952,1969,,,1952.0,1969.0,1952.0,1969.0
RED PINE CHUTE,QUEBEC,7086452,5996,,,46.85,-78.62,465100000,-783700000,274.3,1927,1941,,,1927.0,1941.0,1927.0,1941.0
REMIGNY,QUEBEC,7086460,5997,,,47.72,-79.23,474300000,-791400000,289.9,1971,2004,,,1971.0,2004.0,1971.0,2004.0
RIVIERE KINOJEVIS,QUEBEC,7086630,5998,,,48.22,-78.87,481300000,-785200000,289.6,1974,1994,,,1974.0,1994.0,1974.0,1994.0
ROQUEMAURE,QUEBEC,7086697,10893,,WGQ,48.63,-79.46,483757000,-792728000,269.4,1994,2010,1994.0,2003.0,1994.0,2010.0,,
ROUYN,QUEBEC,7086716,10849,71734.0,WUY,48.25,-79.03,481445000,-790203000,318.0,1994,2021,1994.0,2021.0,1994.0,2021.0,,
ROUYN,QUEBEC,7086717,5999,,,48.28,-78.97,481700000,-785800000,289.6,1971,1974,,,1971.0,1974.0,1971.0,1974.0
ROUYN,QUEBEC,7086718,6000,,,48.3,-78.92,481800000,-785500000,274.3,1927,1950,,,1927.0,1950.0,1927.0,1950.0
ROUYN-NORANDA A,QUEBEC,7086719,50090,,YUY,48.21,-78.84,481222000,-785008000,301.1,2012,2021,2012.0,2021.0,2018.0,2021.0,,
ROUYN A,QUEBEC,7086720,6001,,YUY,48.22,-78.83,481300000,-785000000,301.1,1950,2012,1954.0,2012.0,1950.0,1955.0,1950.0,1961.0
VILLE MARIE,QUEBEC,7088760,6002,,,47.35,-79.43,472100000,-792600000,213.0,1913,2004,,,1913.0,2004.0,1913.0,2004.0
EVAIN,QUEBEC,708B309,5971,,,48.25,-79.1,481500000,-790600000,302.4,1986,1991,,,1986.0,1991.0,1986.0,1991.0
LATULIPE,QUEBEC,708DBCE,5972,,,47.43,-79.02,472600000,-790100000,274.3,1971,2004,,,1971.0,2004.0,1971.0,2004.0
ROUYN MCWATTERS,QUEBEC,708FGB0,5973,,,48.22,-78.87,481300000,-785200000,286.5,1966,1975,,,1966.0,1975.0,1966.0,1975.0
LAC SASSAGENAGA,QUEBEC,708L70F,5974,,,47.13,-78.62,470800000,-783700000,335.3,1973,1973,,,1973.0,1973.0,1973.0,1973.0
ABITIBI POST,QUEBEC,7090050,6018,,,48.72,-79.37,484300000,-792200000,259.1,1896,1936,,,1896.0,1936.0,1896.0,1936.0
AMOS,QUEBEC,7090120,6019,,,48.57,-78.13,483400000,-780800000,310.0,1913,2000,,,1913.0,2000.0,1913.0,2000.0
BARRAUTE,QUEBEC,7090470,6020,,,48.37,-77.65,482200000,-773900000,305.0,1958,1994,,,1958.0,1994.0,1959.0,1994.0
BARRIERE LOUVICOURT,QUEBEC,7090473,6021,,,47.87,-77.33,475200000,-772000000,317.3,1963,1974,,,1963.0,1974.0,1963.0,1974.0
BARVILLE,QUEBEC,7090520,6022,,,48.42,-77.47,482500000,-772800000,318.5,1953,1957,,,1953.0,1957.0,1953.0,1957.0
BROUILLAN,QUEBEC,7090866,6023,,,49.8,-78.95,494800000,-785700000,259.1,1977,1986,,,1977.0,1986.0,1977.0,1986.0
CACHE LAKE,QUEBEC,7090960,6024,,,49.83,-74.42,495000000,-742500000,381.9,1951,1960,,,1951.0,1960.0,1951.0,1960.0
CHAPAIS,QUEBEC,7091295,6025,,,49.78,-74.87,494700000,-745200000,402.0,1962,1971,1962.0,1971.0,1962.0,1971.0,1962.0,1971.0
CHAPAIS,QUEBEC,7091299,27443,71824.0,WUK,49.82,-74.98,494921000,-745831000,381.1,2001,2021,2001.0,2021.0,2001.0,2021.0,,
CHAPAIS 2,QUEBEC,7091305,6026,,,49.78,-74.85,494700000,-745100000,396.2,1962,2004,,,1962.0,2004.0,1962.0,2004.0
CHIBOUGAMAU-CHAPAIS A,QUEBEC,7091399,10865,71822.0,YMT,49.77,-74.53,494600000,-743200000,387.1,1992,2008,1994.0,2005.0,1992.0,2008.0,,
CHIBOUGAMAU,QUEBEC,7091400,6027,,,49.92,-74.37,495500000,-742200000,378.0,1936,1975,,,1936.0,1975.0,1936.0,1975.0
CHIBOUGAMAU A,QUEBEC,7091401,6028,,,49.82,-74.42,494900000,-742500000,401.7,1971,1982,1971.0,1982.0,1971.0,1982.0,1971.0,1982.0
CHIBOUGAMAU CHAPAIS A,QUEBEC,7091404,6029,71822.0,YMT,49.77,-74.53,494600000,-743200000,387.1,1982,2016,1982.0,2014.0,1982.0,2016.0,1982.0,1992.0
CHIBOUGAMAU CHAPAIS A,QUEBEC,7091405,52603,,YMT,49.77,-74.53,494619000,-743141000,387.1,2014,2016,2014.0,2016.0,,,,
CHIBOUGAMAU CHAPAIS A,QUEBEC,7091409,53019,,YMT,49.77,-74.53,494619000,-743141000,387.1,2014,2021,2014.0,2021.0,2018.0,2021.0,,
CHIBOUGAMAU-CHAPAIS,QUEBEC,7091410,54599,73011.0,GCH,49.78,-74.53,494638058,-743149068,381.0,2017,2021,2017.0,2021.0,2017.0,2021.0,,
COOPER LAKE,QUEBEC,7091920,6030,,,49.0,-74.42,490000000,-742500000,426.7,1951,1962,,,1951.0,1962.0,1951.0,1962.0
DESMARAISVILLE,QUEBEC,7091984,6031,,,49.52,-76.17,493100000,-761000000,289.9,1978,1984,,,1978.0,1984.0,1978.0,1984.0
DESTOR,QUEBEC,7091985,6032,,,48.55,-79.03,483300000,-790200000,335.3,1965,1968,,,1965.0,1968.0,1965.0,1968.0
DOUCET,QUEBEC,7092130,6033,,,48.22,-76.62,481300000,-763700000,376.7,1922,1939,,,1922.0,1939.0,1922.0,1939.0
EASTMAIN,QUEBEC,7092305,6034,,,52.25,-78.52,521500000,-783100000,6.1,1960,1993,,,1960.0,1993.0,1960.0,1993.0
EASTMAIN RIVER A,QUEBEC,7092306,52605,,ZEM,52.23,-78.52,521335000,-783121000,7.3,2011,2021,2011.0,2021.0,,,,
EASTMAIN A,QUEBEC,709230N,9002,,ZEM,52.23,-78.52,521400000,-783100000,7.32,1992,2014,1992.0,2014.0,,,,
EASTMAIN RIVER A,QUEBEC,7092310,53338,,ZEM,52.23,-78.52,521335000,-783121000,7.3,2014,2021,2014.0,2021.0,2018.0,2021.0,,
FORSYTHE,QUEBEC,7092395,6035,,,48.23,-76.43,481400000,-762600000,374.6,1965,1969,,,1965.0,1969.0,1965.0,1969.0
FORT GEORGE,QUEBEC,7092480,6036,,,53.83,-79.0,535000000,-790000000,6.7,1915,1969,,,1915.0,1969.0,1915.0,1969.0
FORT RUPERT,QUEBEC,7092524,6037,,,51.48,-78.75,512900000,-784500000,12.2,1964,1974,,,1964.0,1974.0,1964.0,1974.0
HELENE,QUEBEC,7093055,6041,,,53.45,-77.5,532700000,-773000000,152.4,1975,1979,,,1975.0,1979.0,1975.0,1979.0
JOUTEL,QUEBEC,7093376,6042,,,49.47,-78.3,492800000,-781800000,289.6,1973,1998,,,1973.0,1998.0,1973.0,1998.0
LAC CACHE,QUEBEC,7093585,6043,,,49.82,-74.43,494900000,-742600000,350.5,1963,1973,,,1963.0,1973.0,1963.0,1973.0
LAC CHARRON,QUEBEC,7093593,6044,,,49.5,-74.33,493000000,-742000000,365.8,1951,1952,,,1951.0,1952.0,1951.0,1952.0
LAC NICAUBA,QUEBEC,7093680,6045,,,49.42,-74.33,492500000,-742000000,381.0,1952,1960,,,1952.0,1960.0,1952.0,1960.0
LAC 76475347 SITE 1,QUEBEC,7093707,8651,,,53.78,-76.78,534700000,-764700000,,1960,1960,,,1960.0,1960.0,,
LA FERME,QUEBEC,7093710,6046,,,48.58,-78.17,483500000,-781000000,320.3,1917,1936,,,1917.0,1936.0,1917.0,1936.0
LA GRANDE 4 A,QUEBEC,7093714,49648,71003.0,YAH,53.75,-73.68,534517000,-734031000,306.3,2011,2021,2011.0,2021.0,2011.0,2021.0,,
LA GRANDE RIVIERE A,QUEBEC,7093715,6047,71827.0,YGL,53.63,-77.7,533800000,-774200000,195.1,1976,2012,1976.0,2012.0,1976.0,2012.0,1976.0,2005.0
LA GRANDE RIVIERE A,QUEBEC,7093716,50822,71827.0,YGL,53.63,-77.7,533731000,-774215000,194.8,2012,2021,2012.0,2021.0,2012.0,2021.0,,
LA GRANDE IV A,QUEBEC,7093GAC,10798,,YAH,53.76,-73.68,534526000,-734045000,306.3,2005,2013,2005.0,2013.0,,,,
LA GRANDE III A,QUEBEC,7093GAL,8992,,YAD,53.57,-76.2,533400000,-761200000,236.22,1994,2015,1994.0,2015.0,,,,
LA GRANDE IV A,QUEBEC,7093GJ3,6038,,YAH,53.76,-73.68,534526000,-734045000,306.3,1985,2018,1985.0,2005.0,1985.0,2018.0,1986.0,1995.0
LA GRANDE IV,QUEBEC,7093GJ5,44204,71823.0,GAH,53.76,-73.68,534526000,-734043000,302.8,2005,2021,2005.0,2021.0,2005.0,2021.0,,
LAC 76475347 SITE 2,QUEBEC,7093P07,6039,,,53.75,-76.7,534500000,-764200000,,1960,1960,,,,,1960.0,1960.0
LA GRANDE LG3,QUEBEC,7093P1L,6040,,,53.72,-75.95,534300000,-755700000,243.8,1974,1984,,,1974.0,1984.0,1974.0,1984.0
LA MORANDIERE,QUEBEC,7094026,6048,,,48.62,-77.62,483700000,-773700000,296.9,1963,2004,,,1963.0,2004.0,1965.0,2004.0
LA SARRE,QUEBEC,7094120,6049,,,48.78,-79.22,484700000,-791300000,244.1,1951,2004,,,1951.0,2004.0,1951.0,2004.0
LA SARRE,QUEBEC,7094121,6050,,,48.78,-79.1,484700000,-790600000,289.6,1978,1983,,,1978.0,1983.0,1978.0,1983.0
LEBEL SUR QUEVILLON,QUEBEC,7094275,6051,,,49.05,-76.97,490300000,-765800000,304.5,1967,2004,,,1967.0,2004.0,1967.0,2004.0
MATAGAMI A,QUEBEC,7094636,49491,71947.0,YNM,49.76,-77.8,494542000,-774810000,279.8,2011,2021,2011.0,2021.0,2011.0,2021.0,,
MATAGAMI,QUEBEC,7094637,10791,71821.0,GMG,49.76,-77.79,494528020,-774735060,281.03,1992,2021,1994.0,2021.0,1992.0,2021.0,,
MATAGAMI,QUEBEC,7094638,6052,,,49.73,-77.63,494400000,-773800000,256.0,1963,1974,,,1963.0,1974.0,1963.0,1974.0
MATAGAMI A,QUEBEC,7094639,6053,,,49.77,-77.82,494600000,-774900000,281.3,1973,1991,1973.0,1991.0,1973.0,1991.0,1973.0,1991.0
MEGISCANE,QUEBEC,7094840,6054,,,48.4,-77.08,482400000,-770500000,416.7,1952,1957,,,1952.0,1957.0,1952.0,1957.0
MIQUELON,QUEBEC,7094985,6055,,,49.42,-76.45,492500000,-762700000,304.8,1973,1978,,,1973.0,1978.0,1973.0,1976.0
MISTASSINI POST,QUEBEC,7095000,6056,,,50.42,-73.88,502500000,-735300000,379.8,1885,1980,,,1885.0,1980.0,1885.0,1980.0
NEMISCAU,QUEBEC,7095409,6057,,,51.32,-77.02,511900000,-770100000,231.3,1964,1972,,,1964.0,1972.0,1964.0,1972.0
NEMISCAU A,QUEBEC,7095412,8676,,YHH,51.7,-76.12,514200000,-760700000,244.5,1994,2015,1994.0,2015.0,,,,
NITCHEQUON,QUEBEC,7095480,6058,,,53.2,-70.9,531200000,-705400000,536.1,1942,1985,1953.0,1985.0,1942.0,1985.0,1942.0,1985.0
NOUVEAU COMPTOIR,QUEBEC,7095700,6059,,,53.0,-78.82,530000000,-784900000,9.1,1964,1975,,,1964.0,1975.0,1964.0,1975.0
OPEMISKA,QUEBEC,7095740,6060,,,49.78,-74.87,494700000,-745200000,314.6,1955,1956,,,1955.0,1956.0,1955.0,1956.0
PALMAROLLE,QUEBEC,7095785,6061,,,48.67,-79.17,484000000,-791000000,275.8,1986,1988,,,1986.0,1988.0,1986.0,1988.0
PETIT LAC OPINACA,QUEBEC,7096007,6062,,,52.37,-76.77,522200000,-764600000,,1960,1960,,,1960.0,1960.0,1960.0,1960.0
POSTE DE CHAPAIS,QUEBEC,7096205,6063,,,49.48,-75.3,492900000,-751800000,381.0,1967,1968,,,1967.0,1968.0,1967.0,1968.0
POULARIES,QUEBEC,7096215,6064,,,48.68,-78.98,484100000,-785900000,290.0,1969,1994,,,1969.0,1994.0,1969.0,1994.0
PRESSE,QUEBEC,7096230,6065,,,48.23,-76.73,481400000,-764400000,366.1,1970,1970,,,1970.0,1970.0,1970.0,1970.0
RAPIDE DES CEDRES,QUEBEC,7096375,6066,,,49.02,-77.07,490100000,-770400000,279.5,1963,1979,,,1963.0,1979.0,1963.0,1979.0
RENAULT,QUEBEC,7096462,6067,,,49.78,-75.87,494700000,-755200000,335.3,1977,1980,,,1977.0,1980.0,1977.0,1980.0
RIVIERE EASTMAIN,QUEBEC,7096618,6068,,,52.32,-77.1,521900000,-770600000,246.6,1973,1975,,,1973.0,1975.0,1973.0,1975.0
RIVIERE HEVA,QUEBEC,7096621,6069,,,48.2,-78.13,481200000,-780800000,305.0,1984,2004,,,1984.0,2004.0,1984.0,2004.0
RIVIERE MICHEL,QUEBEC,7096650,6070,,,52.33,-77.08,522000000,-770500000,182.9,1960,1960,,,1960.0,1960.0,1960.0,1960.0
RIVIERE RUPERT,QUEBEC,7096661,6071,,,51.35,-77.33,512100000,-772000000,259.1,1974,1974,,,1974.0,1974.0,1974.0,1974.0
RIVIERE TEMISCAMIE,QUEBEC,7096669,6072,,,50.95,-73.03,505700000,-730200000,411.5,1973,1977,,,1973.0,1977.0,1973.0,1977.0
RUPERT,QUEBEC,7096733,6073,,,52.18,-77.15,521100000,-770900000,243.8,1977,1977,,,1977.0,1977.0,1977.0,1977.0
SENNETERRE,QUEBEC,7097888,6074,,,48.4,-77.25,482400000,-771500000,316.4,1940,1951,,,1940.0,1951.0,1940.0,1951.0
SENNETERRE,QUEBEC,7097900,6075,,,48.33,-77.27,482000000,-771600000,310.0,1967,1994,,,1967.0,1994.0,1967.0,1994.0
SENNETERRE A,QUEBEC,7097902,6076,,,48.33,-77.18,482000000,-771100000,338.6,1960,1960,,,1960.0,1960.0,1960.0,1960.0
SENNETERRE (RADAR),QUEBEC,7097906,6077,,,48.37,-77.23,482200000,-771400000,313.9,1957,1975,,,1957.0,1975.0,1957.0,1975.0
TASCHEREAU,QUEBEC,7098360,6078,,,48.67,-78.7,484000000,-784200000,310.0,1951,2004,,,1951.0,2004.0,1952.0,2004.0
TASCHEREAU 2,QUEBEC,7098362,6079,,,48.67,-78.68,484000000,-784100000,317.0,1963,1966,,,1963.0,1966.0,1963.0,1966.0
VAL-D'OR A,QUEBEC,7098600,6081,71725.0,YVO,48.06,-77.79,480323000,-774712000,337.4,1951,2021,1955.0,2012.0,1951.0,2021.0,1951.0,2005.0
VAL-D'OR,QUEBEC,7098603,30172,71725.0,GVO,48.06,-77.79,480323004,-774711007,338.88,2008,2021,2008.0,2021.0,2008.0,2021.0,,
VAL D'OR A,QUEBEC,7098605,49390,71941.0,YVO,48.05,-77.78,480312000,-774658000,337.4,2011,2021,2011.0,2021.0,2011.0,2021.0,,
VAL D'OR A,QUEBEC,7098606,50720,,YVO,48.05,-77.78,480312000,-774658000,337.4,2012,2021,2012.0,2021.0,,,,
VAL ST GILLES,QUEBEC,70986RN,6080,,,48.98,-79.13,485900000,-790800000,290.0,1973,2004,,,1973.0,2004.0,1973.0,2004.0
WASKAGANISH A,QUEBEC,7098895,10216,,YKQ,51.48,-78.75,512900000,-784500000,24.08,1992,2014,1992.0,2014.0,,,,
WASKAGANISH A,QUEBEC,7098896,52081,,YKQ,51.47,-78.76,512824000,-784530000,24.08,2014,2021,2014.0,2021.0,,,,
WASKAGANISH A,QUEBEC,7098898,53018,,YKQ,51.47,-78.76,512824000,-784530000,24.1,2014,2021,2014.0,2021.0,2018.0,2021.0,,
WEMINDJI A,QUEBEC,7098904,10212,,YNC,53.02,-78.83,530100000,-785000000,20.11,1992,2014,1992.0,2014.0,,,,
WEMINDJI A,QUEBEC,7098905,53158,,YNC,53.01,-78.83,530038000,-784952000,20.1,2014,2021,2014.0,2021.0,,,,
WEMINDJI A,QUEBEC,7098908,53159,,YNC,53.01,-78.83,530038000,-784952000,20.1,2014,2021,2014.0,2021.0,2018.0,2021.0,,
CAMP DES PINS,QUEBEC,709A0J4,6003,,,53.55,-77.67,533300000,-774000000,175.3,1975,1990,,,1975.0,1990.0,1975.0,1990.0
DUPARQUET,QUEBEC,709BBDH,6004,,,48.52,-79.27,483100000,-791600000,289.6,1981,1994,,,1981.0,1994.0,1981.0,1994.0
LAC RANDAL,QUEBEC,709C6HE,6010,,,51.37,-77.35,512200000,-772100000,228.6,1973,1973,,,1973.0,1973.0,1973.0,1973.0
LA GRANDE LG4,QUEBEC,709C71L,6011,,,53.83,-73.5,535000000,-733000000,335.3,1978,1985,,,1978.0,1985.0,1978.0,1985.0
LAC CHICOBI,QUEBEC,709CE9F,6007,,,48.83,-78.48,485000000,-782900000,310.9,1973,1973,,,1973.0,1973.0,1973.0,1973.0
LAC BERRY,QUEBEC,709CEE9,6005,,,48.8,-78.28,484800000,-781700000,305.0,1973,2021,,,1973.0,2021.0,1973.0,2018.0
LAC ALBANEL,QUEBEC,709CENL,6006,,,50.97,-73.03,505800000,-730200000,396.2,1973,1973,,,1973.0,1973.0,1973.0,1973.0
LAC ALLARD,QUEBEC,709CNEN,6008,,,50.72,-77.68,504300000,-774100000,228.6,1973,1973,,,1973.0,1973.0,1973.0,1973.0
LAC ATTILA,QUEBEC,709CNN6,6009,,,53.57,-77.62,533400000,-773700000,152.4,1973,1975,,,1973.0,1975.0,1973.0,1975.0
MATAGAMI (MILLE 42),QUEBEC,709DFCH,6012,,,49.07,-77.97,490400000,-775800000,325.2,1978,1978,,,1978.0,1978.0,,
RIVIERE TURGEON,QUEBEC,709FFG0,6013,,,48.98,-79.17,485900000,-791000000,283.5,1965,1972,,,1965.0,1972.0,1965.0,1972.0
CAMP DES SAULES,QUEBEC,709J0A4,6014,,,52.18,-77.15,521100000,-770900000,243.8,1978,1984,,,1978.0,1984.0,1978.0,1984.0
LAC NATHALIE,QUEBEC,709LFGH,6015,,,53.45,-77.45,532700000,-772700000,160.0,1974,1974,,,1974.0,1974.0,1974.0,1974.0
LAC CARAVAN,QUEBEC,709LNR0,6016,,,53.03,-77.37,530200000,-772200000,228.6,1973,1973,,,1973.0,1973.0,1973.0,1973.0
LOUVICOURT,QUEBEC,709M332,6017,,,48.07,-77.38,480400000,-772300000,320.0,1980,1994,,,1980.0,1994.0,1980.0,1994.0
AKULIVIK A,QUEBEC,7100071,54067,,YKO,60.82,-78.15,604907000,-780855000,23.2,2015,2021,2015.0,2021.0,,,,
AKULIVIK A,QUEBEC,7100072,54068,,YKO,60.82,-78.15,604907000,-780855000,23.2,2018,2021,2018.0,2021.0,2018.0,2021.0,,
AKULIVIK A,QUEBEC,7100075,10789,,YKO,60.82,-78.15,604900000,-780900000,23.16,1992,2015,1992.0,2015.0,,,,
INUKJUAK A,QUEBEC,7103280,48974,71306.0,YPH,58.47,-78.08,582819000,-780437000,25.3,2011,2021,2011.0,2021.0,2011.0,2021.0,,
INUKJUAK UA,QUEBEC,7103282,6082,71907.0,WPH,58.47,-78.08,582800000,-780500000,24.4,1921,1996,1953.0,1995.0,1921.0,1996.0,1922.0,1994.0
INUKJUAK A,QUEBEC,7103283,10204,,YPH,58.47,-78.08,582819000,-780437000,26.21,1992,2014,1992.0,2014.0,1994.0,2008.0,,
INUKJUAK,QUEBEC,7103285,48268,,MQN,58.45,-78.17,582704175,-781003864,10.0,2009,2010,2009.0,2010.0,,,,
IVUJIVIK A,QUEBEC,7103327,8660,,YIK,62.42,-77.93,622456000,-775531000,38.7,1992,2015,1992.0,2015.0,,,,
IVUJIVIK A,QUEBEC,7103328,54065,,YIK,62.42,-77.93,622502000,-775531000,38.7,2015,2021,2015.0,2021.0,,,,
IVUJIVIK A,QUEBEC,7103329,54066,,YIK,62.42,-77.93,622502000,-775531000,38.7,2018,2021,2018.0,2021.0,2018.0,2021.0,,
KUUJJUARAPIK A,QUEBEC,7103536,6083,,YGW,55.28,-77.75,551700000,-774500000,12.2,1925,2014,1957.0,2014.0,1925.0,2014.0,1926.0,2009.0
KUUJJUARAPIK A,QUEBEC,7103537,52201,,YGW,55.28,-77.77,551655000,-774555000,12.2,2014,2021,2014.0,2021.0,2018.0,2021.0,,
KUUJJUARAPIK,QUEBEC,7103539,53978,71615.0,MFJ,55.37,-77.57,552200000,-773400000,30.0,2015,2021,2015.0,2021.0,2015.0,2021.0,,
POVUNGNITUK,QUEBEC,7106220,6084,,,60.03,-77.27,600200000,-771600000,15.2,1965,1967,,,1965.0,1967.0,1965.0,1967.0
PUVIRNITUQ A,QUEBEC,7106222,10877,,YPX,60.05,-77.28,600300000,-771700000,25.3,1993,2014,1993.0,2014.0,,,,
PUVIRNITUQ A,QUEBEC,7106223,52038,,YPX,60.05,-77.29,600308000,-771715000,25.3,2014,2021,2014.0,2021.0,2018.0,2021.0,,
UMIUJAQ A,QUEBEC,7108564,54070,,YMU,56.54,-76.52,563210000,-763106000,76.5,2018,2021,2018.0,2021.0,2018.0,2021.0,,
UMIUJAQ A,QUEBEC,7108566,54069,,YMU,56.54,-76.52,563210000,-763106000,76.5,2015,2021,2015.0,2021.0,,,,
UMIUJAQ A,QUEBEC,7108568,10878,,YMU,56.53,-76.52,563156000,-763112008,76.5,1993,2015,1993.0,2015.0,,,,
INUKJUAK,QUEBEC,710S005,30166,71907.0,MJK,58.47,-78.08,582819000,-780437000,26.21,2008,2021,2008.0,2021.0,2008.0,2021.0,,
ASBESTOS HILL,QUEBEC,7110370,6087,,,61.8,-73.95,614800000,-735700000,483.7,1960,1963,,,1960.0,1963.0,1960.0,1963.0
AUPALUK A,QUEBEC,7110600,54038,,YLA,59.3,-69.6,591748000,-693559000,36.9,2015,2021,2015.0,2021.0,,,,
AUPALUK A,QUEBEC,7110601,54058,,YLA,59.3,-69.6,591748000,-693559000,36.9,2018,2021,2018.0,2021.0,2018.0,2021.0,,
